"treat","codelines","ln_codelines_1","log2_codelines","log2_codelines_1"
1,0,0,NA,0
1,1116,7.01840162277222,10.1241216659546,10.1254138946533
1,0,0,NA,0
1,37,3.63758611679077,5.20945358276367,5.24792766571045
1,817,6.706862449646,9.67419242858887,9.67595672607422
1,3,1.3862943649292,1.58496248722076,2
1,6221,8.73584651947021,12.602931022644,12.6031627655029
1,444,6.09807443618774,8.79441547393799,8.79766178131104
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,143,4.96981334686279,7.1598711013794,7.16992521286011
1,178,5.18738603591919,7.47573328018188,7.48381567001343
1,9336,9.14173984527588,13.1885890960693,13.1887435913086
1,164,5.1059455871582,7.35755205154419,7.36632204055786
1,17,2.89037179946899,4.08746290206909,4.16992521286011
1,0,0,NA,0
1,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,24,3.21887588500977,4.58496236801147,4.64385604858398
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,336,5.8200831413269,8.39231777191162,8.39660453796387
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,8,2.19722461700439,3,3.16992497444153
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,71,4.27666616439819,6.14974689483643,6.16992521286011
0,2,1.0986123085022,1,1.58496248722076
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,4,1.60943794250488,2,2.32192802429199
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,234,5.45958566665649,7.87036466598511,7.87651681900024
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,2,1.0986123085022,1,1.58496248722076
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,214,5.37063789367676,7.74146699905396,7.74819278717041
0,0,0,NA,0
0,0,0,NA,0
0,186,5.23110866546631,7.53915882110596,7.54689455032349
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,48,3.89182019233704,5.58496236801147,5.61470985412598
0,0,0,NA,0
0,0,0,NA,0
0,126,4.84418725967407,6.9772801399231,6.98868465423584
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,2,1.0986123085022,1,1.58496248722076
0,280,5.6383547782898,8.12928295135498,8.13442611694336
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,52,3.97029185295105,5.70043992996216,5.72792053222656
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,12,2.56494927406311,3.58496260643005,3.70043969154358
0,491,6.19847869873047,8.93957901000977,8.94251441955566
0,472,6.159095287323,8.88264274597168,8.88569641113281
0,0,0,NA,0
0,0,0,NA,0
0,44,3.80666255950928,5.45943164825439,5.4918532371521
0,765,6.64118194580078,9.57931613922119,9.58120059967041
0,0,0,NA,0
0,34,3.55534815788269,5.08746290206909,5.12928295135498
0,2285,7.73455905914307,11.1579780578613,11.1586093902588
0,0,0,NA,0
0,0,0,NA,0
0,36,3.61091780662537,5.16992521286011,5.20945358276367
0,248,5.51745271682739,7.95419645309448,7.9600019454956
0,24,3.21887588500977,4.58496236801147,4.64385604858398
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,2,1.0986123085022,1,1.58496248722076
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,160,5.08140420913696,7.32192802429199,7.33091688156128
0,0,0,NA,0
0,108,4.6913480758667,6.75488758087158,6.76818418502808
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,1836,7.51588916778564,10.8423500061035,10.8431358337402
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
1,0,0,NA,0
1,170,5.14166355133057,7.40939092636108,7.4178524017334
1,1386,7.23489856719971,10.4367113113403,10.4377517700195
1,696,6.54678535461426,9.44294357299805,9.44501495361328
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,690,6.53813982009888,9.43045234680176,9.432541847229
1,7620,8.9386625289917,12.8955755233765,12.8957643508911
1,1107,7.0103120803833,10.1124391555786,10.1137418746948
1,0,0,NA,0
1,0,0,NA,0
1,45,3.82864141464233,5.4918532371521,5.52356195449829
1,3,1.3862943649292,1.58496248722076,2
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,1816,7.50494194030762,10.826548576355,10.8273429870605
1,1220,7.10742568969727,10.2526655197144,10.2538471221924
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,30,3.43398714065552,4.90689039230347,4.95419645309448
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,170,5.14166355133057,7.40939092636108,7.4178524017334
1,1301,7.17165660858154,10.3454055786133,10.3465137481689
1,3048,8.02256870269775,11.5736474990845,11.5741205215454
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,494,6.2045578956604,8.94836711883545,8.95128440856934
1,120,4.79579067230225,6.90689039230347,6.91886329650879
1,1255,7.13568735122681,10.2934713363647,10.294620513916
1,263,5.57594919204712,8.03891944885254,8.04439449310303
1,0,0,NA,0
1,0,0,NA,0
1,65,4.18965482711792,6.02236795425415,6.04439401626587
1,681,6.52502965927124,9.41151142120361,9.41362762451172
1,0,0,NA,0
1,8928,9.09705924987793,13.1241216659546,13.1242828369141
1,5946,8.69064235687256,12.5377035140991,12.5379467010498
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,9017,9.10697746276855,13.1384315490723,13.1385917663574
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,45,3.82864141464233,5.4918532371521,5.52356195449829
1,280,5.6383547782898,8.12928295135498,8.13442611694336
1,2274,7.72973537445068,11.1510162353516,11.151650428772
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,1218,7.10578632354736,10.250298500061,10.2514820098877
1,144,4.9767336845398,7.16992521286011,7.17990922927856
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,5,1.7917594909668,2.32192802429199,2.58496260643005
1,539,6.29156923294067,9.07414150238037,9.07681560516357
1,0,0,NA,0
1,579,6.36302804946899,9.17741966247559,9.17990875244141
1,29,3.40119743347168,4.85798120498657,4.90689039230347
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,2504,7.8260440826416,11.2900190353394,11.2905950546265
1,1886,7.54274368286133,10.8811140060425,10.8818788528442
1,7189,8.880446434021,12.8115749359131,12.8117761611938
1,114,4.74493217468262,6.83289003372192,6.84548997879028
1,0,0,NA,0
1,0,0,NA,0
1,4,1.60943794250488,2,2.32192802429199
1,1903,7.55171203613281,10.8940601348877,10.8948173522949
1,650,6.47850942611694,9.34429550170898,9.34651374816895
1,948,6.85540866851807,9.88874340057373,9.8902645111084
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,56,4.04305124282837,5.80735492706299,5.83289003372192
1,266,5.58724880218506,8.05528259277344,8.06069564819336
1,4580,8.42967224121094,12.1611318588257,12.1614465713501
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,2,1.0986123085022,1,1.58496248722076
1,0,0,NA,0
1,160,5.08140420913696,7.32192802429199,7.33091688156128
1,180,5.19849681854248,7.4918532371521,7.4998459815979
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,190,5.25227355957031,7.56985569000244,7.57742881774902
1,99,4.60517024993896,6.62935638427734,6.64385604858398
1,507,6.23048162460327,8.98584175109863,8.98868465423584
1,1581,7.36644506454468,10.6266212463379,10.6275339126587
1,0,0,NA,0
1,0,0,NA,0
1,2160,7.67832612991333,11.0768156051636,11.0774831771851
1,4,1.60943794250488,2,2.32192802429199
1,876,6.77650690078735,9.77478694915771,9.77643299102783
1,23,3.178053855896,4.52356195449829,4.58496236801147
1,84,4.44265127182007,6.39231729507446,6.40939092636108
1,0,0,NA,0
1,0,0,NA,0
0,292,5.68017244338989,8.18982410430908,8.19475650787354
0,570,6.34738922119141,9.15481853485107,9.15734672546387
0,495,6.20657587051392,8.95128440856934,8.95419597625732
0,5,1.7917594909668,2.32192802429199,2.58496260643005
0,0,0,NA,0
0,510,6.23636960983276,8.99435329437256,8.99717903137207
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,1652,7.41034698486328,10.6899976730347,10.6908712387085
0,0,0,NA,0
0,841,6.73578023910522,9.71596240997314,9.71767616271973
0,0,0,NA,0
0,391,5.97126197814941,8.61102485656738,8.61470985412598
0,519,6.25382900238037,9.01959037780762,9.02236747741699
0,170,5.14166355133057,7.40939092636108,7.4178524017334
0,58,4.07753753662109,5.85798120498657,5.88264322280884
0,226,5.42495012283325,7.8201789855957,7.82654857635498
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,16,2.83321332931519,4,4.08746290206909
0,778,6.65801095962524,9.6036262512207,9.60547924041748
0,119,4.78749179840088,6.89481782913208,6.90689039230347
0,920,6.8254599571228,9.84549045562744,9.8470573425293
0,0,0,NA,0
0,0,0,NA,0
0,186,5.23110866546631,7.53915882110596,7.54689455032349
0,309,5.736572265625,8.27146339416504,8.27612400054932
0,627,6.44254016876221,9.29232120513916,9.29462051391602
0,89,4.49980974197388,6.47573328018188,6.4918532371521
0,9,2.30258512496948,3.16992497444153,3.32192802429199
0,0,0,NA,0
0,0,0,NA,0
0,227,5.42934560775757,7.82654857635498,7.83289003372192
0,0,0,NA,0
0,523,6.2614917755127,9.03066730499268,9.03342342376709
0,385,5.95583724975586,8.58871459960938,8.59245681762695
0,0,0,NA,0
0,400,5.99396133422852,8.64385604858398,8.64745807647705
0,10,2.39789533615112,3.32192802429199,3.45943164825439
0,1492,7.30854272842407,10.5430316925049,10.5439987182617
0,467,6.14846849441528,8.86727905273438,8.87036514282227
0,346,5.84932470321655,8.4346284866333,8.43879222869873
0,281,5.64190721511841,8.13442611694336,8.13955116271973
0,574,6.3543701171875,9.16490650177002,9.16741847991943
0,0,0,NA,0
0,0,0,NA,0
0,833,6.72623348236084,9.70217227935791,9.70390319824219
0,1,0.6931471824646,0,1
0,2665,7.88833427429199,11.3799200057983,11.3804607391357
0,84,4.44265127182007,6.39231729507446,6.40939092636108
0,272,5.60947179794312,8.08746242523193,8.09275722503662
0,0,0,NA,0
0,0,0,NA,0
0,1416,7.25629711151123,10.4676055908203,10.4686241149902
0,508,6.2324481010437,8.98868465423584,8.99152183532715
0,1187,7.08002662658691,10.2131042480469,10.214319229126
0,531,6.2766432762146,9.05256843566895,9.05528259277344
0,315,5.75574207305908,8.29920768737793,8.3037805557251
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,489,6.1944055557251,8.93369102478027,8.93663787841797
0,336,5.8200831413269,8.39231777191162,8.39660453796387
0,6,1.94591009616852,2.58496260643005,2.80735492706299
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,29,3.40119743347168,4.85798120498657,4.90689039230347
0,46,3.85014748573303,5.52356195449829,5.55458879470825
0,410,6.01859331130981,8.67948055267334,8.6829948425293
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,117,4.77068471908569,6.87036466598511,6.88264322280884
0,57,4.06044292449951,5.83289003372192,5.85798120498657
0,92,4.53259944915771,6.52356195449829,6.53915882110596
0,457,6.12686920166016,8.83605003356934,8.83920383453369
0,62,4.14313459396362,5.95419645309448,5.9772801399231
0,0,0,NA,0
0,0,0,NA,0
0,312,5.74620342254639,8.28540229797363,8.29001903533936
0,462,6.1377272605896,8.85174942016602,8.85486793518066
0,621,6.4329400062561,9.27844905853271,9.28077030181885
0,77,4.35670900344849,6.26678657531738,6.28540229797363
0,111,4.71849870681763,6.79441595077515,6.80735492706299
0,0,0,NA,0
0,0,0,NA,0
0,154,5.0434250831604,7.26678657531738,7.27612447738647
0,165,5.1119875907898,7.36632204055786,7.37503957748413
0,70,4.26268005371094,6.12928295135498,6.14974689483643
0,0,0,NA,0
0,2,1.0986123085022,1,1.58496248722076
0,0,0,NA,0
0,0,0,NA,0
0,1,0.6931471824646,0,1
0,148,5.00394630432129,7.20945358276367,7.2191686630249
0,4,1.60943794250488,2,2.32192802429199
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,915,6.82001638412476,9.83762836456299,9.83920383453369
0,20,3.04452252388,4.32192802429199,4.39231729507446
0,174,5.16478586196899,7.44294357299805,7.45121097564697
0,0,0,NA,0
0,0,0,NA,0
0,263,5.57594919204712,8.03891944885254,8.04439449310303
0,0,0,NA,0
0,6,1.94591009616852,2.58496260643005,2.80735492706299
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,1,0.6931471824646,0,1
0,289,5.6698808670044,8.17492580413818,8.17990875244141
0,15,2.7725887298584,3.90689063072205,4
0,2,1.0986123085022,1,1.58496248722076
0,0,0,NA,0
0,0,0,NA,0
0,3771,8.23536109924316,11.8807315826416,11.8811140060425
0,0,0,NA,0
0,6606,8.79588508605957,12.6895608901978,12.6897792816162
0,6615,8.79724597930908,12.6915254592896,12.691743850708
0,3042,8.02059936523438,11.5708045959473,11.5712785720825
0,3042,8.02059936523438,11.5708045959473,11.5712785720825
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,8316,9.02605724334717,13.021674156189,13.0218477249146
0,2583,7.85709381103516,11.3348321914673,11.3353900909424
0,1026,6.93439722061157,10.002815246582,10.0042200088501
0,0,0,NA,0
0,3258,8.0891752243042,11.669771194458,11.6702136993408
0,5373,8.58932781219482,12.3915119171143,12.3917808532715
0,63,4.1588830947876,5.9772801399231,6
0,333,5.81114101409912,8.37937831878662,8.38370418548584
0,171,5.14749431610107,7.4178524017334,7.42626476287842
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,882,6.7833251953125,9.78463459014893,9.78626918792725
0,450,6.1114673614502,8.81378078460693,8.81698322296143
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,126,4.84418725967407,6.9772801399231,6.98868465423584
0,0,0,NA,0
0,0,0,NA,0
0,7146,8.8744478225708,12.8029203414917,12.8031225204468
0,7920,8.97727298736572,12.9512844085693,12.9514665603638
0,1692,7.43425750732422,10.7245140075684,10.7253665924072
0,0,0,NA,0
0,585,6.37331962585449,9.19229316711426,9.19475650787354
0,0,0,NA,0
0,0,0,NA,0
0,288,5.66642665863037,8.16992473602295,8.17492580413818
0,6379,8.76092338562012,12.6391143798828,12.6393404006958
0,3672,8.20876407623291,11.8423500061035,11.8427429199219
0,7155,8.87570667266846,12.8047361373901,12.8049373626709
0,1676,7.42476177215576,10.7108068466187,10.711667060852
0,0,0,NA,0
0,0,0,NA,0
0,54,4.00733327865601,5.75488758087158,5.78135967254639
0,54,4.00733327865601,5.75488758087158,5.78135967254639
0,0,0,NA,0
0,2520,7.83241081237793,11.2992076873779,11.2997808456421
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,5236,8.56350421905518,12.3542490005493,12.3545246124268
0,9324,9.14045429229736,13.1867332458496,13.1868877410889
0,6840,8.83068943023682,12.7397804260254,12.7399911880493
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,1017,6.9255952835083,9.99010372161865,9.99152183532715
0,5796,8.66509628295898,12.5008420944214,12.501091003418
0,9945,9.20492553710938,13.2797555923462,13.2799005508423
0,0,0,NA,0
0,1278,7.15383386611938,10.3196725845337,10.32080078125
0,0,0,NA,0
0,0,0,NA,0
0,891,6.79346609115601,9.79928207397461,9.80089950561523
0,3036,8.01862525939941,11.5679559707642,11.5684309005737
0,4167,8.33519172668457,12.0247936248779,12.0251398086548
0,6318,8.75131607055664,12.6252517700195,12.6254806518555
0,1125,7.02642679214478,10.1357097625732,10.1369915008545
0,0,0,NA,0
0,0,0,NA,0
0,3906,8.2705249786377,11.9314765930176,11.931845664978
0,297,5.69709348678589,8.21431922912598,8.2191686630249
0,558,6.32614946365356,9.12412166595459,9.12670421600342
0,1350,7.20860052108765,10.3987436294556,10.3998117446899
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,2007,7.60489463806152,10.9708251953125,10.9715433120728
0,180,5.19849681854248,7.4918532371521,7.4998459815979
0,666,6.50278997421265,9.37937831878662,9.38154315948486
0,0,0,NA,0
0,0,0,NA,0
0,157,5.06259489059448,7.29462051391602,7.3037805557251
0,0,0,NA,0
0,405,6.0063533782959,8.66177845001221,8.6653356552124
0,2457,7.80710315704346,11.2626819610596,11.2632694244385
0,0,0,NA,0
0,2223,7.70706272125244,11.1182918548584,11.1189413070679
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,225,5.42053508758545,7.81378126144409,7.8201789855957
0,0,0,NA,0
0,5508,8.61413860321045,12.4273128509521,12.4275751113892
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,171,5.14749431610107,7.4178524017334,7.42626476287842
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,2079,7.64012336730957,11.021674156189,11.022367477417
0,2232,7.71110105514526,11.1241216659546,11.1247673034668
0,9486,9.15767765045166,13.2115840911865,13.2117366790771
0,0,0,NA,0
0,1116,7.01840162277222,10.1241216659546,10.1254138946533
0,0,0,NA,0
0,0,0,NA,0
0,2988,8.00269412994385,11.5449647903442,11.5454473495483
0,297,5.69709348678589,8.21431922912598,8.2191686630249
0,0,0,NA,0
0,0,0,NA,0
0,207,5.33753824234009,7.6934871673584,7.70043992996216
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
